ID,Name,Start,End,Disciplines,Persons,Organisations,Publications,Alias,when_added
efce62a0-9ed3-4ea1-8bb4-325ff24836d0,Cellular interaction mechanisms of nanoparticles for medical use,2015-01-15Z,2019-07-14Z,"['010103', '010301', '010303', '010306', '010307', '010311']","['42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58', 'c166c29c-8e22-4a55-9c01-67eaa997537f', '1d98eb7e-7e35-4ea2-8c90-38653c250e12']","['0e8b1554-fd72-44f0-8605-ce2215426914', '3a8cb076-48f6-4b16-989a-6f50ef205dc4', '3a8cb076-48f6-4b16-989a-6f50ef205dc4']",[],[],1
44b09a31-b477-4736-917e-e7b4ce0bbed7,The impact of epileptic discharges following intracerebral hemorrhage on epileptogenesis and the metabolic penumbra,2016-10-01Z,2020-09-30Z,"['030632', '030132', '030699', '030216', '030403', '030499', '030116', '030628', '030228', '030128', '030299', '039999', '030616', '030199', '030232', '030399']","['98515a4c-85bc-4a1f-92f1-220985660859', 'a59db0c3-f9e5-4bdf-9adb-e8f71f357c6b']","['16331166-453c-433c-b5cc-38653dcecc1c', '811eccb0-d1b0-4cf3-a4c6-42659bafb66d']",[],[],1
3b76b516-7cdb-4775-b0d3-c617f875ae29,Embeddable Thin Chip Packages E TChiP ,2014-08-16Z,2016-12-31Z,['02030512'],"['3d4d7dfa-60e8-4dd6-baf8-480dde401770', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']","['139a6099-d605-4adc-8aea-f16604081f68', '139a6099-d605-4adc-8aea-f16604081f68']",[],[],1
402047ff-95ed-48ab-9e0a-b4261fb9ec3a,EIT Health Ageing Brain Summer School,2016-01-01Z,2016-12-31Z,"['030616', '030199', '030299', '030699', '030228', '039999', '030628', '030499', '030116', '030132', '030399', '030216', '030128', '030632', '030232', '030403']",['98515a4c-85bc-4a1f-92f1-220985660859'],['811eccb0-d1b0-4cf3-a4c6-42659bafb66d'],[],[],1
ea5e8628-2475-4285-a971-9608e2aa823b,Unravelling the pharmaceutical potential of receptor heterodimers for therapeutic intervention in CNS disorders ,2015-01-01Z,2017-12-31Z,"['030502', '030510', '030508', '030506', '030504', '030509', '030501', '030599', '030507']","['7958ce86-2ffe-442d-896f-59073acdb605', 'ae970589-ea00-4f60-825f-1fc16ac747a8', '98515a4c-85bc-4a1f-92f1-220985660859', '8dd8d21d-ee5e-4cbe-a9da-9c9952d9dd75']","['adbfa1d6-6a4b-4abf-8dc4-ea71c647af26', 'adbfa1d6-6a4b-4abf-8dc4-ea71c647af26', '16331166-453c-433c-b5cc-38653dcecc1c', 'f22d06c4-d6ad-4493-9bb3-6bc02a5ee380', '409f9e61-a4ad-4452-b94e-8b260d07e1cf', 'dd13f515-5fb8-4089-bd84-ce6a865e464d']",[],[],1
8e6415c6-d636-4d22-91c3-b5dfa25025f8,Development of a nanoparticle platform for simultaneous tumor imaging and therapy,2017-10-01Z,2021-09-30Z,['010405'],"['42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58', '088fd65b-cfe0-4937-8821-88f72248d5f5', '92662d84-dbae-436c-b217-48ab5de4d67f', '3035a1e9-e13d-4b82-9616-e7ce1d6c935e']","['0e8b1554-fd72-44f0-8605-ce2215426914', 'a71eebde-dc78-4352-944f-6244f56da171', 'a71eebde-dc78-4352-944f-6244f56da171', 'cdfb6e44-2f7d-4ec3-8bfb-536a0f5b4cc6', '0e8b1554-fd72-44f0-8605-ce2215426914', 'a592ea72-1e61-40f9-97b0-8a4b1ec6b702', 'a592ea72-1e61-40f9-97b0-8a4b1ec6b702']",[],[],1
c271d99f-b07d-4187-ab1a-7a8e72dbc9e5,Point of Care solution for osteoporosis management,2017-04-01Z,2019-07-31Z,['020204'],"['61125145-855e-4c5b-9cd3-a3011036efa0', 'a912d318-2a24-495b-9f78-d455c8f2fb18', '5c25d7ce-5b1d-4980-956a-97b2c63d3322', '13c9f35c-513e-41bc-8c34-747f9bc92e24']","['09fa9ce6-6a34-4f2f-b46d-f916a11a482c', '5865ea6e-ecb6-4f67-ac52-3f4f8be58e8a', '139a6099-d605-4adc-8aea-f16604081f68', '1cda79d5-849f-4903-b1a2-266f138aee57', 'bd6f787f-0372-4ba1-8312-380a4a74862f', 'd93f9e38-78c2-48d4-a507-ad2875955bd0']",[],[],1
d18e8ae6-f6d2-44b3-8010-c4558754a6da,Alliance for MODULATION in EPILEPSY AMIE ,2014-03-01Z,2023-08-31Z,"['030229', '030629', '030403', '030129']",['98515a4c-85bc-4a1f-92f1-220985660859'],"['16331166-453c-433c-b5cc-38653dcecc1c', 'a65489f7-201e-4057-83a2-95ff0fb7bc01']",[],[],1
238805f4-0605-41b7-9086-55b3b0e205fc,Edumems,2011-07-01Z,2016-06-30Z,"['010205', '010207', '010203', '010103', '010204', '010299', '010208', '010206', '010202', '010209']","['5c25d7ce-5b1d-4980-956a-97b2c63d3322', '1af2f731-2ec2-46ef-9fd0-af0b9926cbf0', '8f47a5bc-ac41-46fb-9aaa-3e646bd51242']","['139a6099-d605-4adc-8aea-f16604081f68', '139a6099-d605-4adc-8aea-f16604081f68', '139a6099-d605-4adc-8aea-f16604081f68']",[],[],1
29709b1d-a206-4063-9eb5-6d99f97da298,The association between in utero exposure to particulate air pollution and the microvasculature in children a molecular epidemiological approach,2012-10-01Z,2014-09-30Z,['0106'],"['0233b56f-e2e3-4beb-b60c-5a82a10909d7', 'fdd304d6-9a89-4bce-82da-009a675b87c3']","['58b47c4b-995b-4a44-a894-62b6e44eb31b', '58b47c4b-995b-4a44-a894-62b6e44eb31b']",[],[],1
