ID,Name,Disciplines,WoS ID,Disciplines WoS,vabb ID,Disciplines vabb,Persons,Size,Alias,when_added
b61923d7-983d-462e-815d-499847fc4aff,Imec iSiPP25G silicon photonics: a robust CMOS-based photonics technology platform,[],['000354373600024'],[],[],[],['c4058400-b35e-4611-96d2-635bb27c7af8'],11,[],1
75fe93ce-6601-423a-9b54-8f9070a11cf3,SOX11 is a transcriptional circuit dosage sensitive transcription factor controlling SWI/SNF components,[],[],[],[],[],"['0b80ac4e-d3e9-4e57-a220-1ef4305f69fc', '63aedbb1-6e4c-40bc-b179-06d75d9f6d1e', '467d3826-b21e-40d0-9bd6-5f9c3fc26684', '78031ccb-83e0-4d5e-ad04-41bf9618443f', 'c7b5c9dc-cb13-418c-ac7e-6678b7bbc614', 'e77ffe03-1f58-4922-9c97-44fdc961884a', 'fb48aecf-b60e-4f1e-8e21-75a1590bc2de', '4c814219-01a5-496d-9b71-7307705d3a9c', '366e5001-f19e-46d3-8584-c42659ec7700', '9a1c178d-4c7e-44de-8508-07749e8f0c41', '9c1c3365-6ab8-4cd3-9a09-6fe0702eaccb', 'a480792c-c8b4-4d67-9953-9e130c8b2a67']",20,[],1
f44ec9d3-34a1-4f06-baa9-88f5ef10e08b,Mensenrechten. Actuele Brandpunten,[],[],[],['c:vabb:177002'],[],['8d991f4d-1e5d-46e7-befa-a009b746cbaa'],1,[],1
b8506e60-d245-4205-8f88-04b433b9a360,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
9ca4f774-4413-4a4e-8fcc-3574222eddd9,Emission of positronium in a nanometric PMMA film,"['0104', '0104', '0103', '0103']",['000259726900053'],"['0104', '0104', '0103', '0103']",[],[],"['57e08450-6442-4cc7-afe1-5482260d88ac', 'c4058400-b35e-4611-96d2-635bb27c7af8']",4,[],1
908526cd-3de7-42b5-8419-8106ecda6a91,Total reflection mirrors fabricated on silica waveguides with focused ion beam,['0202'],['000269196400015'],['0202'],[],[],"['11eb8c20-760d-48f0-9872-82da6b8fa718', 'c4058400-b35e-4611-96d2-635bb27c7af8', 'e8f82ef0-a0ca-44dd-97e8-1048a4d97e50']",6,[],1
09e17466-d54b-417b-ad20-2b5632102c04,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
e77a0b54-003c-4358-8dee-8f1ae5677bad,Le droit international devant le juge belge,[],[],[],['c:vabb:347043'],[],['8d991f4d-1e5d-46e7-befa-a009b746cbaa'],2,[],1
b75dfc68-5491-4655-8143-627e3a4157e8,"Relationships between psychological state, abuse, somatization and visceral pain sensitivity in irritable bowel syndrome",['0306'],['000429973300014'],['0306'],[],[],"['97ce7110-e523-4733-85b7-46c00ad879a6', '5c726ba8-6bc6-4beb-b095-eecb63c7e506']",5,[],1
0af6afb7-7e07-45b7-b02d-dcf29a648dd3,A visualization platform for interpretation of structural genomic data,[],[],[],[],[],"['12bfd830-1ed4-4c81-a89f-102614391ac6', '4c814219-01a5-496d-9b71-7307705d3a9c']",3,[],1
