ID,Name,Disciplines,WoS ID,Disciplines WoS,vabb ID,Disciplines vabb,Persons,Size,Alias,when_added
94e84e8f-15ef-4638-9ce8-123f49a53043,Hippocampal deep brain stimulation may be an alternative for resective surgery in medically refractory temporal lobe epilepsy,[],[],[],['c:vabb:339705'],[],"['a428c886-981e-4144-b657-06576d747033', '98515a4c-85bc-4a1f-92f1-220985660859', '67035923-1ee9-46a0-bfe4-cce5ff94ba4b']",7,[],1
c9e6110d-7e70-49a8-ba47-76bc3e48bc6c,Embedded chips redefine miniaturization,[],[],[],[],[],"['b9cb9a88-db35-4e7c-8011-762981bad5ac', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']",3,[],1
ad4c49a6-e965-42b6-8dde-aedf74e87506,High frequency stimulation in the hippocampus reduces the frequency of seizures in kainic acid injected rats,[],[],[],[],[],"['23e541fd-7266-4f05-9918-673bc6eb73b1', '7a3fe6f7-6ff0-403b-b8c8-ab6c873a9bd3', '67035923-1ee9-46a0-bfe4-cce5ff94ba4b', '98515a4c-85bc-4a1f-92f1-220985660859']",6,[],1
1cb757b1-3cd4-4b62-983f-b38827b431b2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
2467a179-a513-4f30-b993-181815459fff,Changes in connectivity patterns in the kainate model of epilepsy,[],['000299998500085'],[],[],[],"['409ee6ca-9d9b-4d63-a138-8f233a3f16f0', 'c5a40ee7-7662-49aa-8c7f-ddf9a36b04c9', '98515a4c-85bc-4a1f-92f1-220985660859', 'fc54d1e2-8358-4690-89bd-44a0b478fae5', '283c9bcf-f1c4-46ac-ae33-46d89a3df64b']",9,['a9e741ca-2bb0-4231-b450-ebe8aafa3b6d'],1
1f0b9086-e486-4814-876a-0e3d0b47d037,A decade of experience with deep brain stimulation for patients with refractory medial temporal lobe epilepsy,[],[],[],[],[],"['a428c886-981e-4144-b657-06576d747033', '67035923-1ee9-46a0-bfe4-cce5ff94ba4b', '30b0c529-12ae-4a20-87b3-f6294f412c7a', '66f35856-ab08-41e8-b92f-e857d3d7409b', '3add7beb-6423-43cd-892c-fc8ed2623d47', '98515a4c-85bc-4a1f-92f1-220985660859']",6,[],1
f5e29766-c48e-4d7b-8e6f-3d307932b635,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
12721db8-2823-4bd8-95ec-b585a897b35b,Photo-definable polyimide-based flat UTCP technology for 3D-stacking application,[],[],[],[],[],"['da483f79-d98f-49fd-b513-3ea0cbd6dedc', 'e8f3217b-ab46-4430-9d56-64edb79aa12c', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']",4,[],1
fb399909-aa55-4c0d-8a84-cc59a8cbc987,Towards an implantable bioreactor: synthesis and surface modification strategy for a soft tissue engineered elastomer,[],[],[],[],[],"['5c25d7ce-5b1d-4980-956a-97b2c63d3322', '80efae4a-8648-49ab-a56d-da1a41f17b8a']",3,[],1
1f0b9086-e486-4814-876a-0e3d0b47d037,A decade of experience with deep brain stimulation for patients with refractory medial temporal lobe epilepsy,[],[],[],[],[],"['a428c886-981e-4144-b657-06576d747033', '67035923-1ee9-46a0-bfe4-cce5ff94ba4b', '30b0c529-12ae-4a20-87b3-f6294f412c7a', '66f35856-ab08-41e8-b92f-e857d3d7409b', '3add7beb-6423-43cd-892c-fc8ed2623d47', '98515a4c-85bc-4a1f-92f1-220985660859']",6,[],1
