ID,Name,WoS disciplines,Disciplines,Persons,when_added
c0f91f28-3221-4446-98ba-7e7a44e2cf54,"Introduction: China&#39;s rise as a global actor, its consequences for global governance and how Europe copes with it",['000334618500001'],[],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', '7a3f3e18-f397-4ef6-9119-f5289a3142d3', 'cde2f9f8-5d09-404f-98a7-59bf52b026e7', 'd9fbd0b4-e649-4bdd-a663-a47c00504729', 'ce0a5035-917c-4ebd-94b2-07e5b84e68a3', '3b1bed6c-b84b-495b-957f-a56e393784f2', '0461c1b9-0715-465d-9dcd-158d7a4b6749', '1d7b15ea-fc8e-48c1-939c-b703e14ff643']",1
e20387ac-961a-4188-b42d-598dc19137e0,Care trajectories are associated with quality improvement in the treatment of patients with uncontrolled type 2 diabetes: A registry based cohort study,['000361868100005'],"['0306', '0304']","['725e76c3-bd07-4498-822c-938ea6e60d4e', '1c612a53-413e-4e2b-b2cc-28c369a6498e', '64c0eb35-b51b-4088-b933-0ed31b1833f2', '4040d5df-0352-438d-874e-12f7de2475c2', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '99d9f194-d587-46f5-9610-9d4ecfb216d8', '946eb2ef-3f8b-442d-889a-c22bb77745d0', '034c1a30-9d4f-4b36-b87e-06cf4612789b', '87e08a4a-3d78-464d-84bf-3ed839342af5', '075d9a63-77c1-4a6e-b1e5-8532ba946260']",1
ea08b98a-5691-4c02-807a-6043bb10a977,"Genome Sequence of Rhizobium etli CNPAF512, a Nitrogen-Fixing Symbiont Isolated from Bean Root Nodules in Brazil",['000291011000037'],['0306'],"['245ba2b3-cc35-4dcf-900f-e8f9a4aebced', 'eb3d9780-db85-4532-9320-c17fbf6f52bc', '1def922f-1b18-4ced-8d89-8ea0cc225611', 'bb90d0a3-e1f6-4d65-b664-27df3e9b8703', 'fb4f670e-550d-49d4-bbd6-5bd0a9843936']",1
949b65c2-d566-4401-94e3-08503c61b297,Taking temperature: a review of European Union regulation in nanomedicine,[],[],"['a895ade1-c3c1-4367-8dbe-62169576bbcf', '1fe13854-188f-4b7d-831b-bc6f88f8e262']",1
2fbd81f1-8fa4-46e7-b00f-d1e67a2e7d91,The 2007-2008 Membership of the UN Security Council: Maximizing Opportunities and Minimizing Constraints?,[],[],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', 'fec346c9-6f41-41e5-919d-2d15bce02127', '8234875a-66eb-4ca3-8bd7-1e749ce11570', 'ba5eccf3-f5d1-42a2-8567-cf0cd5e0c5ac', 'ed16a0c5-1146-4d4f-994d-a6731bf557dd', '29f14cee-5db2-4917-9aa8-7ceae1139119']",1
55cdfa9b-b8b3-4d4d-b6cb-32bc9d95ed78,"Fetal and maternal cells are not present in the porcine myometrium and fetal placentas, respectively, at the last stage of gestation",['000295072200237'],"['0306', '0306']","['6472de26-7ff9-461b-84ee-e96f9f659a8c', '0fb830a2-d732-4433-9ef2-810d484a8fc4', 'b6f7bd9c-7140-415f-b428-8b47a514d247', '0487dc8f-a748-45e5-8996-55a5afa6fc48', '6a62d811-fbd5-4451-8706-2c13becfc561']",1
5ab9ff4b-622c-468c-b812-2dc973ce5e64,Resource use and costs of exenatide bid or insulin in clinical practice: the European CHOICE study,['000213966800037'],[],"['7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'c84c6e86-10c7-45f9-b244-18d022365a1b', 'b691af97-8de7-4f9a-af55-9d9904573d5c', '5bf40102-f979-4262-8783-83b5f04b1a4d', '7544cc1f-c8a5-484f-add1-040968d4e110', 'd23e6c3c-fb2c-4da3-bf40-f1ebd6d39745', '5aa930f3-4625-4449-9c25-615b1e376e9b', '26dd2cd0-c8a5-438d-8585-bd64e6f7ba8f', 'f15a8a31-50a8-4d6f-b9ba-fa3d75142c70', 'b746575e-cee9-4140-889a-461464e12c25', 'd51b7c71-68aa-4c76-a2fd-3c7b9aa6ce69']",1
7620d802-5a62-4341-8d8d-b1caf57a82d8,Preservation of recall immunity in anti-CD3-treated recent onset type 1 diabetes patients,['000300108000037'],['0306'],"['7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'dde1e295-bd67-493a-9fa1-7f79e3cd80b9', '871ef01a-be90-47db-969a-828295de0f29', 'ef1be043-c907-4868-9569-21759da37552', '8bb0d385-670a-4fa6-ae24-e7d69a86638f', '08d1a4dd-fff9-4324-979f-b6be5aeb3b0d', '29e0e793-de23-403d-b02c-4d0dfd60ca83', 'e9934d73-1dba-49b6-b2dc-12b8e40c2927', '9c958c47-3de5-452c-9fe5-f43069ed541d', '6cbb56a5-fb6f-4c75-9a30-1e6b15ea5074', '3f60c144-7d2b-4e52-9866-149143e58846']",1
e2a4b866-248e-4a8c-a3c0-89f77931d691,"Not just one, but many ‘rights to be forgotten’",[],[],"['a895ade1-c3c1-4367-8dbe-62169576bbcf', '6abac225-0513-46c7-ad4e-109819a36eef', '4e181cb8-499f-47cb-b9c4-8ee7358173c6']",1
c35f2106-31af-42ad-b555-5dda2308bc40,2D Proteome Analysis initiates new Insights on the Salmonella Typhimurium LuxS Protein,['000271286900001'],['0306'],"['3cc2fefe-dca5-42c9-99e6-0aedb89cef6e', 'be29c71d-8643-465c-aae4-4ce5ba6352c5', '082b880d-29ab-4399-982b-54ef1b21dacb', 'a6baf692-a696-4e52-b4fd-33d017b0cf5b', '1e82430b-9831-40c4-9d23-c9d27c0a6275', 'c0c30a88-d9a0-4c87-ace6-a081b0d8eb69']",1
d2e3642a-ddc4-4162-bba5-9fab4661b24e,Faites vos jeux: regulatory autonomy and the World Trade Organisation after Brazil Tyres,['000207797800012'],"['0207', '0505']",['a895ade1-c3c1-4367-8dbe-62169576bbcf'],1
42f9a0bf-9882-4e2c-b458-54ffde511292,Analysis of longitudinal studies with repeated outcome measures : adjusting for time-dependent confounding using conventional methods,['000432045400021'],['0304'],"['0e372ef9-b178-4350-b169-2b8a6a475e9b', 'e8a9dfc0-0a1a-4799-8ae8-4165213ba500', '40932e21-0cbd-4e65-9af8-e6360499f9c7', '32477d82-05e6-4afe-81f4-5c4d287e57dc']",1
a91ffa19-c8df-47e7-b93b-2e53504da510,Ambient Compass: One Approach to Model Spatial Relations,['000269037100020'],[],"['0f01c288-3783-4265-9ba0-0fd2d00e8af4', '0f01c288-3783-4265-9ba0-0fd2d00e8af4', '0f01c288-3783-4265-9ba0-0fd2d00e8af4', '0f01c288-3783-4265-9ba0-0fd2d00e8af4', '8a66728f-b7e9-4436-b62d-80869d7100e0', '8a66728f-b7e9-4436-b62d-80869d7100e0', '8a66728f-b7e9-4436-b62d-80869d7100e0', '8a66728f-b7e9-4436-b62d-80869d7100e0', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be']",1
b81bea28-59a3-4f51-b94a-4593954c1313,The scientific evidence: vildagliptin and the benefits of islet enhancement,['000265251800003'],['0306'],['7298b9cb-e762-49f5-a211-50d4d3e25cc3'],1
bab4790b-4786-4a2c-9051-69c4218d38a9,The European Union and Multilateral Governance - an interdisciplinary research project: Research Notes (Part 3),['000210162500007'],[],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', '4fba501c-9dbf-4cd1-993f-50928c064b83', '176f69e5-b7de-41d3-a0f9-30315587838b', '97c94e4c-0e52-44d7-8c7d-cc543776d4c9', 'e24345ee-0e21-424c-b40d-9da1e30ff31c', '1987e770-9e3e-4c28-b80f-6dad71d1adc9']",1
faf5c8ff-76e8-46dd-863d-f4a1ae96ca8b,Bilateral treaties and international awards,['000341118000006'],[],['8d991f4d-1e5d-46e7-befa-a009b746cbaa'],1
6f420d73-8bfb-4d73-b64e-9019c101e15a,"Efficacy and safety of liraglutide added to capped insulin treatment in type 1 diabetes, the ADJUNCT TWO (TM) randomised trial",['000398373702119'],"['0306', '0306']","['7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'f86170b9-774b-451d-830b-0e2c0610873e', '6e25ab28-01be-4acd-9249-f59d19dc6c0f', '33712575-0019-468e-a1c2-bdb07ee7e7f0', '8edbf838-acd5-42c7-8508-b1dfe6cd58b5', 'c114bad1-d89f-476f-896d-7ef644144c08', 'abea3c0d-983b-4e6f-939a-6ef89a99b0f5', '88ae9002-8c14-4830-8ba1-ddb3f46b8a2e', '4d187c5a-c7bd-4be3-9fa5-a0cbe4e053f2', 'e04fb560-c5ea-4465-90e8-aa71656bca62', '9b9e1724-b467-4ab0-8b1e-315d6e788209']",1
a08e1efe-fddb-4693-b9ae-d077673192e9,Challenges in the management of hyperglycemia in type 2 diabetes,[],[],"['82cb09bf-aca7-4d91-b34c-e9e16ea35d30', '7298b9cb-e762-49f5-a211-50d4d3e25cc3']",1
8766de8b-20b9-4f36-9b38-c8170b3155ec,The proapoptotic BH3-only proteins Bim and Puma are downstream of endoplasmic reticulum and mitochondrial oxidative stress in pancreatic islets in response to glucotoxicity,['000333754100028'],['0306'],"['34109c8e-8429-43cf-966e-1ddc6bb005f2', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '20defeaa-7bfe-4ff1-85b1-f2f9300a21fe', 'b720462c-a031-4f74-a7a8-b4412561693f', '3f0a5aa6-c2a0-4025-a7ed-98e4890be2bb', '98e7be5c-3c03-4a68-9678-c64537346ca4', '94455033-1f68-427b-a4da-9b597b292257', '6efab835-fd24-4abb-87f3-6ca4005ef8ff', '2e0dc9b8-4ade-4f56-8c9d-a19d6634b14a', '272bc292-df4c-405c-bbc6-b0f41cdb7689', '9ed13678-dc0c-499c-8770-3535c7e2614f', '3ffa218a-7447-4cdb-acba-3efb175e432b', 'b1cdcb6e-a244-434e-82ec-a71f619d1d30']",1
23e4ad91-3df4-4c45-a30e-32064e11d6cb,Combining laboratory and mathematical models to infer mechanisms underlying kinetic changes in macrophage susceptibility to an RNA virus,['000385879300001'],['0501'],"['b6f7bd9c-7140-415f-b428-8b47a514d247', '1c63f6c9-b2b9-4264-a535-7035b5303397', '1514b8c1-f4d3-4b0a-b37d-42bfb07a93e1', 'd2cf91af-9c50-4665-8df3-290beea556ce', '229f27da-1aa4-40d8-bfad-0b146a0a5847', '3bfad682-755b-4605-a155-e9f2fa04dffb']",1
3a16ccf4-419c-496c-9774-093fd8a3ac28,Layout and Post-Processing of Transcriptional Modules,['000282797800019'],[],"['496cedc0-81ca-4e46-8d2d-10822dafb9c0', '728ce370-2f26-4970-883e-651e141f71ab', 'a5027e7b-ddba-4cf6-8d7b-765c58b46313', 'c9a1bc69-4c22-4a20-a214-28b22757f8ee', '12184a49-6a65-44fd-be69-5f3bbcd524b0', 'eb3d9780-db85-4532-9320-c17fbf6f52bc', '55f430e4-0e5b-464e-821a-b93c3a1cdedb', '544eca83-b464-491f-b103-08f0e37f6a19', 'ec7183df-af06-42c2-9ff9-3696be523429']",1
db752c96-b3bc-4127-acc7-144b39dedb3c,Quality Measures Assessment of Triple Therapy with Saxagliptin (SAXA) plus Dapagliflozin (DAPA) plus Metformin (MET) in Type 2 Diabetes Mellitus (T2D) Patients with Inadequate Response to DAPA plus MET or SAXA plus MET,['000398372801466'],"['0306', '0306']","['7298b9cb-e762-49f5-a211-50d4d3e25cc3', '1909b540-7782-490a-9a3c-ba4186adc876', '823500f8-855f-4c9a-af29-ef35b5a39d24', 'f3db11c6-6fa1-4066-b54f-428a3d6cc539']",1
62e90dd0-df8f-4b80-8c8d-779afe334cea,"Aujeszky&#39;s disease (pseudorabies): an old threat in current pig industry?, part II: epidemiology, immunity, prevention and the current situation in Greece",['000293210400004'],['0402'],"['b6f7bd9c-7140-415f-b428-8b47a514d247', 'eb729226-c519-44f2-b49b-539bae3e1de8', 'f5f891da-ac71-4ced-b77e-69504214f0f7', '1015717d-a00f-471b-b86d-0691cd77cacd', '4ccecfef-6ea0-42f2-8cdd-5796e716ffb0', 'd9c22b1b-8973-4954-846c-8d8924ecf178']",1
f8e70f6a-a0ba-42c9-ba05-b53df40c8219,Effect of Once-Weekly Dulaglutide by Baseline beta-Cell Function in the AWARD Program,['000398372801370'],"['0306', '0306']","['7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'f86378a9-93a9-47ce-a8a1-bc1f8d14accb', '69afedaa-7b37-49d6-a4dd-d0c167892491', '9d1dea47-4b63-4db9-9c00-5e9d2d2aca98', 'b599081c-c97c-4735-9e7a-beb54d5e7acf', '62dadcc9-815a-42fa-8e1b-0787f0eb3ca0']",1
ae489f02-fc91-4b3a-ac51-8f7fcfb000df,Vitamin D controls the capacity of human dendritic cells to induce functional regulatory T cells by regulation of glucose metabolism,['000459952100018'],"['0306', '0306']","['4be718e3-5f31-423e-837f-cccd768680ff', '5d01c66b-3f1d-4c53-a9b1-59f175d064e7', 'f156c410-d64f-4225-9da1-242c4a1cf631', '64ca511b-d94b-4429-99e9-18c903917964', 'd4a3fe4a-1fc3-4d7d-8124-e85516130a51', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '01c0fe09-cfd7-4570-b1c5-2e709738b6c7', '9c0ba003-3f72-405d-8757-93ff6e7925d3', 'b5beb27b-6fdb-4991-9a31-e0d141c8a301', 'c60c3c86-ae47-4936-84f3-f46f46caea26', 'ed3dc8b7-b346-4ee2-aba7-d46829829fc9']",1
f0753a32-7773-48d5-87bb-c67cdf87cec4,Equine herpesvirus type 1 enhances viral replication in CD172aU&#43;207A monocytic cells upon adhesion to endothelial cells,['000363465900016'],['0306'],"['bd531feb-45a6-4fbf-a0d1-e44e6b00794c', '60dc3892-343b-4eef-8b60-55976c3ea642', '71ddbbcd-0eab-4ced-b347-cfa820811016', 'b6f7bd9c-7140-415f-b428-8b47a514d247', 'e4b7e1dc-cd1f-4a1c-8756-8214158c1dbc']",1
670d7293-19b4-4dee-bb40-b7fb30679a75,Increased replication of porcine circovirus type 2 in porcine cell cultures by statins,[],[],"['b6f7bd9c-7140-415f-b428-8b47a514d247', 'a70ec165-24ff-4783-9baa-927c64a0cc92', 'efab69ab-01e6-4416-8dcf-63b5305a8d59']",1
7d15052e-89ee-492f-8864-a2a3aaad433a,"1,25-Dihydroxyvitamin D3 Promotes Tolerogenic Dendritic Cells with Functional Migratory Properties in NOD Mice",['000334672800027'],['0306'],"['1ce8a0a4-0c41-43c4-bfd0-dce0e24d1737', '01c0fe09-cfd7-4570-b1c5-2e709738b6c7', '8bc5507a-a85c-474a-b6a6-ab78a21be207', '4be718e3-5f31-423e-837f-cccd768680ff', '20defeaa-7bfe-4ff1-85b1-f2f9300a21fe', '316a036e-e7e9-4d7e-8903-f1fd45a97c9a', '77f4617c-b160-49aa-a015-2fd18852b889', '674a54ee-cefe-43a0-8008-4145ab0e9f5e', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '23f46244-70e0-4962-a2c6-97d7c86d8b75', '2e544d04-7474-43f0-90d6-f04a31fd36ca']",1
1dd8f6c0-0638-4d37-8665-ded576dc84de,MCMV exploits the spleen as a transfer hub for systemic dissemination upon oronasal inoculation,[],[],"['d84e5259-4089-4bf8-adb1-4e69c812b74a', 'b6f7bd9c-7140-415f-b428-8b47a514d247', '98d199c6-40e7-4c28-a857-2f84da1bf9ed', 'be3a0f5c-6096-4638-b314-0ba9de323921', 'cb9a33f2-9ee4-4b68-999e-887655892f50']",1
7e9726a2-17d5-4fd2-9004-8c870a83eab2,Novel Insights into the Global Proteome Responses of Insulin-Producing INS-1E Cells To Different Degrees of Endoplasmic Reticulum Stress,['000282257800024'],['0306'],"['fc2cadfd-a598-4f7d-8d09-285dbe7dc800', '6547e4f7-f9d0-4a30-96a9-bce14510e456', '71ca9d8d-8449-4b4b-b9d7-ad68a8de465a', 'e6fc7094-7a85-4ab6-add3-a3d9410b816d', 'cc8953fa-26df-4a83-b42b-54c1d182d985', '20defeaa-7bfe-4ff1-85b1-f2f9300a21fe', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'c78d393c-a557-4bae-83f2-1edb7878fb42', 'f0c09035-0e80-48bf-a627-fcbeaeb592f7', 'cf31f729-051d-4e1c-8f20-97f2054085e8', '42fdf3db-7a05-4244-b5cb-6ada018520ab', '028bf9bc-b289-4b76-b811-f2e44a4b4fc9', '23c780e0-7f0f-48f9-837f-388f9d7dcfa4']",1
d115e5b1-2ee2-4be5-9fee-3f9680d1deeb,Improving the framework of negotiations on international investment agreements,[],[],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', '0240f9e0-07f3-4386-80a5-3ae66e8225d5']",1
1652ee47-166c-49ad-a02e-dd7dddc68fe8,Some Critical Issues in EU-India Free Trade Agreement Negotiations,['000344331000010'],['0505'],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', '60772b54-f741-41e0-b516-e645c3778fcc', 'a6a68f27-ed21-483d-a86f-03139552c961', 'c4f4edfa-7cc3-46b6-a29a-9749b9af12c9', '451cb3a3-4253-49da-a11e-cc5b7a77c600', '11c4f56e-2d90-4b1b-b85b-699c1d702e1a']",1
8aeae10e-a6c2-4069-be42-049a6222e289,Traffic Air Pollution and Oxidized LDL,['000286520600029'],['0106'],"['7c7df5a6-fba5-4a2e-93f6-a69d252bfdd5', 'a4a05445-d5c1-4530-b74d-3847ef5edcbf', '2b2a7d2c-633c-41e4-ae88-3cc5130c83be', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '085a0d42-89cf-4a3b-9b7a-51e975e13966', '9f24cc28-dbe7-4948-bc6a-5e449196b5f9', '8c84d2be-2bee-45ee-81ac-8552b928d1b4', '9379f2bd-6b79-48e0-825e-be5ee05b1843']",1
9643d866-9fbd-402b-9e43-90550b78cbef,Entry of equid herpesvirus 1 into CD172a&#43; monocytic cells,['000372333000020'],['0306'],"['bd531feb-45a6-4fbf-a0d1-e44e6b00794c', '71ddbbcd-0eab-4ced-b347-cfa820811016', '60dc3892-343b-4eef-8b60-55976c3ea642', '3ee67b42-4069-44dc-babd-06d01d5bc82b', 'b6f7bd9c-7140-415f-b428-8b47a514d247', 'e4b7e1dc-cd1f-4a1c-8756-8214158c1dbc', '4e6769b9-976d-4027-b456-0d272c286be8']",1
55c212e1-5c5d-4668-bbd6-e46a2517fe7d,Introduction to the Special Issue on UIDL for Next-Generation User Interfaces,['000272721600001'],['0501'],"['eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', '4d1421bc-1949-4460-81a2-e38f801344e4', '9689b2e7-f72b-4a0a-bba4-17152a58286e', '9a44e86a-8ed8-4b5d-a43a-e4730ab68f20']",1
47cfe056-751c-4f5a-b536-ff0e4ae5971b,Comparative analysis of module-based versus direct methods for  reverse-engineering transcriptional regulatory networks,['000266992000001'],['0501'],"['571557f5-2fa0-4164-8c16-7cefe98a2b44', 'eb3d9780-db85-4532-9320-c17fbf6f52bc', 'c296b9e7-6fdb-44e0-a3af-20e989fcf11f', '89895682-71da-4810-aff7-fb2c62d407bf', 'e2b3b081-8c94-43ea-bf42-b45bfc1c26bb']",1
2078afce-599a-43dc-b4bf-7562571d59ae,Quantitative Polymerase Chain Reaction,[],[],"['20defeaa-7bfe-4ff1-85b1-f2f9300a21fe', 'f327f379-3273-43de-801d-3f1b18e44f25', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '669d3540-326c-4d72-b8c3-9f98690a1342']",1
f7aefc5e-6382-4179-95e4-a538fd965dc1,Vitamin D and Diabetes,[],[],"['01c0fe09-cfd7-4570-b1c5-2e709738b6c7', '674a54ee-cefe-43a0-8008-4145ab0e9f5e', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '17cb5e58-f497-4552-ab21-6176123d0f36']",1
f2f584f6-3a88-4495-aef7-3a4977e154ee,Use of a new RT-qPCR assay for diagnosis of genetically heterogeneous porcine group A rotaviruses in Belgium reveals a possible synergism with enteric bacteria,[],[],"['d84e5259-4089-4bf8-adb1-4e69c812b74a', 'cb9a33f2-9ee4-4b68-999e-887655892f50', 'b6f7bd9c-7140-415f-b428-8b47a514d247', '8f32ad7d-d3d8-4502-b645-3e2b603f5a53', '912b928f-535a-4512-83cb-7264852b9f87', '13970cf8-566a-42c9-9860-64a04c747d91', 'ac1e6adb-12dd-4549-a332-fe455d163ee2', '06e654a3-3e7b-4e61-a1ff-5ec4b73a3ad7']",1
78efe3d9-87d6-40c6-9f3e-80aeb92643f7,MuiCSer: A Multi-Disciplinary User-Centered Software Engineering Process to Increase the Overal User Experience,['000259487800058'],[],"['4c962a4d-ad60-43fe-8f8b-f2014d55181a', '4c962a4d-ad60-43fe-8f8b-f2014d55181a', '4c962a4d-ad60-43fe-8f8b-f2014d55181a', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '1086a6a5-8106-48ce-96d6-4f5a3c6a41b2', '1086a6a5-8106-48ce-96d6-4f5a3c6a41b2', '1086a6a5-8106-48ce-96d6-4f5a3c6a41b2', '3056f5c4-002c-490b-8cc8-6180fc69edc5', '3056f5c4-002c-490b-8cc8-6180fc69edc5', '3056f5c4-002c-490b-8cc8-6180fc69edc5', '3056f5c4-002c-490b-8cc8-6180fc69edc5']",1
cd1c801c-58bd-41a6-8c6e-40b8e54d0176,Proceedings of the 5th ACM SIGCHI symposium on Engineering interactive computing systems,[],[],"['eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'f8451a45-79a6-4c5b-a31a-a2c5b8b5079d', '7b69940c-c703-471b-9718-7021fddc2c0c', 'ede2f5e8-26f1-45be-835e-88f960d96fa1']",1
fa650dd8-1015-4736-96c2-047e98899ea6,"Aujeszky&#39;s disease (pseudorabies): an old threat in current pig industry?, part I: pathogenetic information and implications",['000291068300003'],['0402'],"['b6f7bd9c-7140-415f-b428-8b47a514d247', '8f5ab546-8e80-42b4-b3d8-3a1b7281b20b', '95350c25-e4ca-4f58-a08d-59301988695f', 'a7d981e4-58c8-4393-a070-adbcb97eea77', '546c8698-fba8-4c58-b965-826d6ca608b9', '4e39b09e-c0dc-4cd6-9c1c-abeff2358796']",1
cf37f4b5-7f65-4d8e-ab65-9215ac8f5b98,"Immortalized porcine mesenchymal cells derived from nasal mucosa, lungs, lymph nodes, spleen and bone marrow retain their stemness properties and trigger the expression of siglec-1 in co-cultured blood monocytic cells",['000413054800021'],['0106'],"['99bc56c5-1b16-45dc-99e4-45710cd330fa', '5a81b09d-6989-428d-8cba-74560ae69a03', 'b6f7bd9c-7140-415f-b428-8b47a514d247', '8e7b535e-ef42-4989-8366-d52661e2de6f', 'cb9a33f2-9ee4-4b68-999e-887655892f50']",1
31e33af9-3377-4e4d-b4af-c2c06bc4e540,Collaborative Gaming in the Gallo-Roman Museum to Increase Attractiveness of Learning Cultural Heritage for Youngsters,[],[],"['eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', '4f6c268f-ec51-4409-a5b7-a42183f19f9a', '4f6c268f-ec51-4409-a5b7-a42183f19f9a', 'bf1cc41f-2d98-46cb-a7c4-1bd92a24f2ee', 'bf1cc41f-2d98-46cb-a7c4-1bd92a24f2ee', 'bf1cc41f-2d98-46cb-a7c4-1bd92a24f2ee', '3a075bf8-c542-4e65-8e98-51f1cb7a4df9', '3a075bf8-c542-4e65-8e98-51f1cb7a4df9', '3a075bf8-c542-4e65-8e98-51f1cb7a4df9', '8bc9dee1-63da-4cb6-9250-ea17b4db2886', '8bc9dee1-63da-4cb6-9250-ea17b4db2886', '8bc9dee1-63da-4cb6-9250-ea17b4db2886', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', '01809df1-01f0-4361-bcda-8b763f56a4be', 'f032fe18-abd0-4105-b131-489550586ab5', 'f032fe18-abd0-4105-b131-489550586ab5', 'f032fe18-abd0-4105-b131-489550586ab5', 'f032fe18-abd0-4105-b131-489550586ab5', 'd3367540-a563-4505-a14d-b76bfd4076cb']",1
42f047d9-9e20-43c7-9525-0dab9bd4950a,Porcine semen as a vector for transmission of viral pathogens,['000366617200006'],"['0306', '0402']","['d55bbd55-cb25-4f8f-a445-f0421b835095', '28402bb7-515a-4be7-b7f2-dda6657f72a9', '28402bb7-515a-4be7-b7f2-dda6657f72a9', 'b6f7bd9c-7140-415f-b428-8b47a514d247', 'b48326f8-f771-475d-a286-5319535a37a9', 'd5642f94-e7b6-4d8c-85d2-f8e5640cccf2']",1
79359d1b-b7be-40c2-8d7a-fa74550b395d,The conduct and reporting of mediation analysis in recently published randomized controlled trials : results from a methodological systematic review,['000506197300011'],[],"['0e372ef9-b178-4350-b169-2b8a6a475e9b', 'd391defc-70a7-40d9-ad9e-f269e2d6ff7d', '87594434-0752-495d-959e-561832eeefd8', '23e31333-9f2e-47be-ab4b-bbc48c3edccb']",1
aaaf06f6-8246-4ec2-b7d7-53fddab4957f,Efficacy and safety of anti-interleukin (IL)-21 in combination with liraglutide in adults recently diagnosed with type 1 diabetes,['000565776600049'],[],"['7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'bf6100d9-733c-472e-9631-e4a7f5c6e042', 'b01a3eea-9e2a-4a5b-b796-17b2ca8d7259', '414e84aa-1a2a-4f75-9ccd-badbf1e8e0ca', '8e3344fe-2d3c-4372-9640-93a09c1f8971', '5982f626-12d6-405e-bd8e-0b04b0cd3245', 'edc7c0d3-1855-4175-aa7d-9b815732980b', '90c99ab1-cfe8-400e-a018-b2a10df29574', 'b4b45a80-1d51-4ab6-9103-7bf58633a29d', '3024ba71-c20f-4928-82af-9de57eb3a763', 'febffb0e-1eec-4492-b152-3671ac8d1f82', 'e6878525-a88e-4be6-9616-bd24ead544df', '7d443c5f-3e68-4af4-9164-634c664506b5', 'fb0286f4-c118-4d43-a587-19c6faf70303']",1
