ID,Name,Start,End,Disciplines,Persons,Organisations,Publications,when_added
e0b0324c-5ab7-4380-8401-4401bba43d57,Functional analysis of exopolysaccharides in Lactobacillus rhamnosus GG ,2008-10-01Z,2009-09-30Z,"['010607', '010611', '030121', '030621', '010608', '030116', '030120', '030616', '030620', '010499', '030404', '040101', '040106', '020501', '020601', '020602', '020603', '020699', '020701', '020702', '020799']","['082b880d-29ab-4399-982b-54ef1b21dacb', '2d6ecd31-e9f5-4e35-b595-dbfed06ab976', 'be29c71d-8643-465c-aae4-4ce5ba6352c5']","['e9519ece-fc8b-4742-9727-08b1c53d6d07', 'e9519ece-fc8b-4742-9727-08b1c53d6d07', 'e9519ece-fc8b-4742-9727-08b1c53d6d07']",[],1
6a4a9d9d-d983-49fb-a8c4-fa5353fb2fe4,Citrullinated and deamidated neo epitopes and their role in murine type 1 diabetes,2020-11-01Z,2022-10-31Z,"['01060905', '01060910', '03012113', '03060902', '03061404']",['7298b9cb-e762-49f5-a211-50d4d3e25cc3'],['843bb2fb-e499-4e64-b7f7-20c646bb60bd'],[],1
a37f2b1c-dae4-45b1-9fb3-749ac592947b,Impact of uremic retention solutes on vitamin D and bone metabolism ,2010-01-01Z,2013-12-31Z,"['030136', '030636']","['7298b9cb-e762-49f5-a211-50d4d3e25cc3', '2b2a7d2c-633c-41e4-ae88-3cc5130c83be', '29312244-7392-44e2-921d-5c49af36d119']","['843bb2fb-e499-4e64-b7f7-20c646bb60bd', 'bd5a9007-405a-4a9e-90f5-c218b16ae8f2', 'fa294ba9-d948-4d9b-9366-4d130ac33f1d']",[],1
08c4be80-453d-4229-a950-ad140bba026f,The status and legal consequences under international law of odious foreign investment contracts in the context of political transitions,2016-09-01Z,2022-09-30Z,"['050502', '050599']","['a895ade1-c3c1-4367-8dbe-62169576bbcf', '4ce403e5-637a-473e-92ec-5114053ed0cf', '8d991f4d-1e5d-46e7-befa-a009b746cbaa']","['da14fbf2-a049-4201-a191-70f94798cfeb', '612605e0-ead6-4e3e-b258-8a10285564f1', '612605e0-ead6-4e3e-b258-8a10285564f1']",[],1
bec12882-f248-4565-8293-342efe859c1b,Comparative Perspectives on the rule of law and its relation to international law European and Chinese perspectives ,2009-01-01Z,2012-12-31Z,['050502'],"['b95932f9-030d-4e5b-a3c9-37d8799cd806', '8d991f4d-1e5d-46e7-befa-a009b746cbaa']","['d427cd08-596c-472b-a728-6be0f00412b2', '612605e0-ead6-4e3e-b258-8a10285564f1']",[],1
a2a12736-3902-4727-8241-dd30e0f8a865,Effects of Judgments relating to Arbitral Awards on Subsequent Court Proceedings,2018-07-02Z,2024-07-02Z,"['050502', '050599']","['a895ade1-c3c1-4367-8dbe-62169576bbcf', '67db265f-d1bf-46bc-9188-e38c8549fc8e']","['da14fbf2-a049-4201-a191-70f94798cfeb', 'da14fbf2-a049-4201-a191-70f94798cfeb']",[],1
2edf79e0-03c6-4cbd-bdc4-919d791a7e03,Safeguarding privacy in a world of algorithmic angels and artificial monsters What role for EU regulation ,2018-10-01Z,2022-10-01Z,"['050502', '050599']","['5320b135-d95a-45ef-8047-db11a27335eb', '78efcd76-1835-43a7-b31f-4c4ca42239d9', 'a895ade1-c3c1-4367-8dbe-62169576bbcf']","['663db27c-1037-44b3-853a-47804cb2a417', 'da14fbf2-a049-4201-a191-70f94798cfeb', 'da14fbf2-a049-4201-a191-70f94798cfeb']",[],1
23d86036-ece4-4aad-8a18-8f91e640011e,VeRONICa Validation of Research On Nano electronic Integrated Circuits,2012-05-01Z,2018-11-30Z,"['020207', '020209', '020299', '020303']",['b6f7bd9c-7140-415f-b428-8b47a514d247'],['6cc5cf21-3993-4700-b404-266547b737cf'],[],1
bd02da08-9340-4be9-892e-203d4f2dfc8c,The European Union as a Global Actor and its Impact on the International Legal Order ,2011-12-20Z,2016-01-30Z,['059999'],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', 'a28afb15-957c-4742-8fd5-21bc1da8fc1b']","['612605e0-ead6-4e3e-b258-8a10285564f1', '67f1fec9-585d-4d12-a178-8bc285cc8593']",[],1
5d2d2835-07f0-47af-8ca4-79dcfe71c0ae,Genetic Characterization and molecular epidemiology of equine herpes virus 1 in working equids in Ethiopia,2012-10-01Z,2017-09-30Z,"['030616', '030614', '049999', '030116', '030620', '040299', '040201', '030214', '030120', '010611', '010608', '030114', '030220', '030216', '010601']","['36c75553-39dd-4c18-ad25-58643b13b59d', 'b6f7bd9c-7140-415f-b428-8b47a514d247']","['6cc5cf21-3993-4700-b404-266547b737cf', '6cc5cf21-3993-4700-b404-266547b737cf']",[],1
def2e26e-a7d8-4224-8352-3b3b95814c9c,FWO project CoLaSUE Context aware local service fabrics in large scale ubicomp environments,2008-01-01Z,2011-12-31Z,"['0101', '0102']","['eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', '01809df1-01f0-4361-bcda-8b763f56a4be']","['83c49bde-1d14-45a2-8ced-36a079096e62', '83c49bde-1d14-45a2-8ced-36a079096e62']",[],1
2dc94fa4-68c2-483b-97ee-b2d937cfb660,Applications of probabilistic logic,2013-10-07Z,2017-10-07Z,"['010103', '010202', '010203', '010204', '010205', '010206', '010207', '010208', '010209', '010299']","['eb3d9780-db85-4532-9320-c17fbf6f52bc', 'cb8c94c1-1e68-4071-bac2-b39fd69a8734', '5c739003-3ef4-4bbe-b244-2814f4459cbf']","['e9519ece-fc8b-4742-9727-08b1c53d6d07', 'ba9e543a-34f7-416b-86fc-883b8a470fd7', 'ba9e543a-34f7-416b-86fc-883b8a470fd7']",[],1
725c0bd0-704f-4498-aa23-919f995841a5,Methods in Research on Research MiRoR Estimation of causal effects from observational studies how results obtained from different causal inference methods can be integrated in a meta analyses approa,2019-10-17Z,2020-04-16Z,['03030199'],"['8552ec65-e2af-46e5-9354-a60d38179d52', '0e372ef9-b178-4350-b169-2b8a6a475e9b']","['77a340c9-7679-4f7b-99d0-8c3e366ddce7', '77a340c9-7679-4f7b-99d0-8c3e366ddce7']",[],1
0c676699-b443-4b01-bd69-38ee63ac7851,Mass cytometry by time of flight next generation flow cytometry for multiplexed single cell analysis,2018-05-01Z,2022-04-30Z,"['010403', '030116', '030616', '030122', '030622', '010607', '010611', '030121', '030621']","['5e1c15ed-b104-4a36-9c4f-1dceaba839cc', 'df96639a-4732-45e0-875c-aeea7f3c95b9', '40b49e46-ac59-4c24-8996-e5d092410f36', '6b4bf705-9a31-4d72-aad1-4f05c2d36db9', '4a3de79a-76f3-4af5-a069-32fed66c8d89', 'a37a740c-cfa1-4c84-9b55-d3c2fc776902', '92c369e3-ff5b-44d0-aa49-26c122a4ee27', '975a4b8e-b356-4213-81b3-075e89b57ffe', '80700d7c-d081-4da5-adb4-aa2966714648', 'b4a4da77-adce-4259-9099-cdba5bfffaea', '5dcb2946-2c6e-4092-9f28-d3d2180f5cc2', 'd732430d-21c9-4c24-a085-2ca49fc04fe2', 'd4a3fe4a-1fc3-4d7d-8124-e85516130a51', 'a59f1c20-f5cf-45cf-bf11-ce4a81e602fe', '19a7f61b-670f-4c10-8f39-74d377ee13fc', 'd2c7693f-9739-4211-a66b-d8693f3977ed', '09a5773e-0ba4-4179-92a0-961c66dce8ed', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '7e672791-b426-48d0-85fa-1e0e5de898dd', '77ae9313-188c-4208-b1dd-50b74ac66a85', 'a2eb1123-e62f-4b92-acc8-76fa817b70b7', '61d16278-897e-40f6-beb1-659ac2d3e0c8']","['54921a19-f1b2-40b1-912d-a6065337fae0', '5a1f8ae2-2ee7-421d-a31c-a0e2cc2122ef', 'f5af8a62-9241-49f1-bd56-a0aea67c9fce', '2d420102-aa8a-4417-8d8b-9c0ad8a863b2', '5605d649-ad6d-4fd0-a47c-470298a5d22f', '5af8f629-a3c3-40d3-998c-f3298a30d6fa', '7348ee08-0ff8-4cf0-8ba4-7cb550170d25', '7734fef1-da5f-418d-b6f1-d02f74f27828', '85c4d866-b31a-4b98-99c7-54fdbf9c4a3b', '4193e728-e06c-4bd7-a8a2-ef9f53c8bd81', '394fd7a0-ae99-440a-ac07-9ac0365d80a9', '91c4dae3-2d05-439c-af85-ec7f677663f4', '119c4962-c297-47aa-8fdd-9bf8a9fcc14f', 'f3aa00af-050f-4ac1-a050-2080ddefd9f3', '119c4962-c297-47aa-8fdd-9bf8a9fcc14f', '7348ee08-0ff8-4cf0-8ba4-7cb550170d25', '2bc996ae-0c7a-4f14-b716-832b877f54ac', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', '7348ee08-0ff8-4cf0-8ba4-7cb550170d25', 'bd5a9007-405a-4a9e-90f5-c218b16ae8f2', '31285765-e47a-4a12-8a40-8f3c67be7048', '469d2afe-123e-4680-9f6b-9200b9d1a0cb']",[],1
2f8c527c-ef67-4580-8d75-0ecdc0a372fe,Neutrophils and post translationally modified beta cell proteins a driving force behind type 1 diabetes ,2018-10-01Z,2022-10-01Z,"['030109', '030609']","['20defeaa-7bfe-4ff1-85b1-f2f9300a21fe', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', 'e10c0ce5-07c2-4aa4-9fad-ba5bca7f42b7']","['843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd']",[],1
78cac5f4-2400-4938-ba07-fa26af764f9d,Multilevel causal mediation analysis of multiple longitudinal mediators with unknown causal structure,2020-10-15Z,2023-10-14Z,"['01030201', '05010905', '05010904', '01030202', '01010703']","['ca561aa6-a682-4a1f-8a52-9a98022952fd', '252e7cd9-2a46-4105-b7e4-3b3bb86f4ce2', '0e372ef9-b178-4350-b169-2b8a6a475e9b', '1592bfa9-0dfd-4a92-8f2b-6c54420fcf5a']","['3f7009cc-522d-4a7a-9a4f-e1d99123f630', '3f7009cc-522d-4a7a-9a4f-e1d99123f630', '77a340c9-7679-4f7b-99d0-8c3e366ddce7', '3f7009cc-522d-4a7a-9a4f-e1d99123f630']",[],1
d422218b-a8ae-4ec6-9fa9-5efdcea98253, 34 One for all all for one in the fight against poverty 34 The role of international law in the collective provision of global public goods in the field of development,2014-10-01Z,2021-01-22Z,['059999'],"['a895ade1-c3c1-4367-8dbe-62169576bbcf', '38540cb9-574b-4a3d-bbb0-af001b39019c', '8d991f4d-1e5d-46e7-befa-a009b746cbaa']","['da14fbf2-a049-4201-a191-70f94798cfeb', '612605e0-ead6-4e3e-b258-8a10285564f1', '612605e0-ead6-4e3e-b258-8a10285564f1']",['14b14a06-71b4-430a-afe7-d9749850e34f'],1
3d37e712-bc1c-4f74-a2ce-118d88fd3777,Development of a technology platform for next generation cytometry,2016-07-01Z,2020-06-30Z,"['030116', '030128', '030132', '030199', '030399', '030403', '030499', '030616', '030628', '030632', '030699', '039999']","['d2c7693f-9739-4211-a66b-d8693f3977ed', '26a5775c-e7be-4a7b-b6ac-3cb17232c9c2', '97a25bd3-6cc5-4a59-9209-e29875e66df3', '09a5773e-0ba4-4179-92a0-961c66dce8ed', '7815af3d-3562-48d2-8d8c-ad0e6ade2c7a', '5e1c15ed-b104-4a36-9c4f-1dceaba839cc', '6b4bf705-9a31-4d72-aad1-4f05c2d36db9', 'a37a740c-cfa1-4c84-9b55-d3c2fc776902', 'b4a4da77-adce-4259-9099-cdba5bfffaea', 'd732430d-21c9-4c24-a085-2ca49fc04fe2', '74cfbce9-44e3-4228-9b09-7ee5394c3467', '77ae9313-188c-4208-b1dd-50b74ac66a85', '75ea7eb5-1f55-42d1-bf70-6975928c1626', 'b0c1c1fb-f6e4-4ba6-9ddc-4052656745bc', '90c8f0bd-5599-4718-869c-89650b898455', '92c369e3-ff5b-44d0-aa49-26c122a4ee27', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '4a3de79a-76f3-4af5-a069-32fed66c8d89']","['7348ee08-0ff8-4cf0-8ba4-7cb550170d25', '43a671e7-85c5-48ad-8c94-daa11c0c84ce', '77cf4131-e4a5-4ba2-913d-d84a5c5342a9', '2bc996ae-0c7a-4f14-b716-832b877f54ac', '0d18ded3-64ce-4533-99cb-25cc98a89523', '54921a19-f1b2-40b1-912d-a6065337fae0', '2d420102-aa8a-4417-8d8b-9c0ad8a863b2', '5af8f629-a3c3-40d3-998c-f3298a30d6fa', '4193e728-e06c-4bd7-a8a2-ef9f53c8bd81', '91c4dae3-2d05-439c-af85-ec7f677663f4', 'df916d65-14ab-4815-8477-69054b74fb1d', 'bd5a9007-405a-4a9e-90f5-c218b16ae8f2', 'ae0b60bc-70d3-4ab3-b434-15376d377b98', 'a307a339-f982-4e7c-8aca-8daefec16838', 'c6c4864b-fed2-46c6-bbc4-c9dff4d2dce9', '7348ee08-0ff8-4cf0-8ba4-7cb550170d25', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', '5605d649-ad6d-4fd0-a47c-470298a5d22f']",[],1
0c97c6b4-06a7-4913-b675-83d539a9bef0,DF Expert Center Beta Cell Immunoprotection an integrated approach form basic research to clinical intervention in type 1 diabetes ,2008-09-01Z,2013-10-31Z,"['030109', '030609', '030114', '030614']",['7298b9cb-e762-49f5-a211-50d4d3e25cc3'],['843bb2fb-e499-4e64-b7f7-20c646bb60bd'],[],1
7ce7a596-4bab-4184-985e-44f13de58f99,Entry process of porcine arterivirus in macrophages and link with virulence pathogenicity,2014-01-01Z,2019-12-31Z,"['030120', '030620', '030216', '030616', '010608', '010611', '030116']",['b6f7bd9c-7140-415f-b428-8b47a514d247'],['6cc5cf21-3993-4700-b404-266547b737cf'],[],1
faaf4265-d977-4838-935b-262ac3c8331a,Faster assembly and maintenance through augmented reality,2019-04-01Z,2021-09-30Z,"['01020903', '01020906']",['eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716'],['83c49bde-1d14-45a2-8ced-36a079096e62'],[],1
49d2396b-e321-4110-b837-0e150de702d0,A study on the assessment of the EU 39 s role in international maritime organisations ,2008-11-01Z,2009-10-31Z,['050502'],['8d991f4d-1e5d-46e7-befa-a009b746cbaa'],['612605e0-ead6-4e3e-b258-8a10285564f1'],[],1
5eab16f8-13ad-422e-9230-1e77b6a8a5dd,The European Union and Party Autonomy in Private International Family Law,2015-09-01Z,2020-05-29Z,['050502'],"['901007f1-8d4f-40d6-9784-69f226295ccf', 'a895ade1-c3c1-4367-8dbe-62169576bbcf']","['9584090f-262f-4eef-a81c-5307d8f80be9', 'da14fbf2-a049-4201-a191-70f94798cfeb']",['c1dc61cd-022c-4600-9c74-8a73a07b01d0'],1
46ffeffb-c157-429c-aef7-5c21c64b99fd,Developing a diagnostic strategy and optimizing preventive means to recognize and control rotavirus infections in young piglets,2015-08-01Z,2019-07-31Z,['04020115'],"['b6f7bd9c-7140-415f-b428-8b47a514d247', 'd84e5259-4089-4bf8-adb1-4e69c812b74a']","['6cc5cf21-3993-4700-b404-266547b737cf', '6cc5cf21-3993-4700-b404-266547b737cf']",[],1
602e629b-5402-4e30-b9fc-74b27f8c2041,NATO and the law of international organizations a critical appraisal of the Alliance 39 s legal and institutional foundations,2019-01-01Z,2023-01-01Z,['05050214'],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', '47c336e7-124c-49fc-b93c-cafd82518115']","['612605e0-ead6-4e3e-b258-8a10285564f1', '67f1fec9-585d-4d12-a178-8bc285cc8593']",[],1
10bc6ce1-4cce-4207-abe2-02bf19328664,Dendritic cell DC manipulation by active vitamin D3 exploitation of molecular mechanisms for DC based immunotherapies in type 1 diabetes,2013-08-12Z,2018-09-30Z,"['030109', '030609']","['4be718e3-5f31-423e-837f-cccd768680ff', '7298b9cb-e762-49f5-a211-50d4d3e25cc3']","['843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd']",['c31615a0-f175-4ae8-98d4-f80ee0eb7a4d'],1
008dd2f9-83c2-4a44-881f-d7058ff213d2,RITCHIE a center for mobile ICT applications within the heritage and cultural tourism sector,2010-12-01Z,2013-06-30Z,['0208'],"['eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716', '01809df1-01f0-4361-bcda-8b763f56a4be']","['83c49bde-1d14-45a2-8ced-36a079096e62', '83c49bde-1d14-45a2-8ced-36a079096e62']",[],1
d05831fe-f294-47d3-aee3-b1691413c214,Antigen specific peripheral tolerization and targeted delivery as preventive strategy in mice with late stage pre diabetes,2021-01-01Z,2024-12-31Z,"['03010903', '03010902', '03011404', '03011409']","['01c0fe09-cfd7-4570-b1c5-2e709738b6c7', '7298b9cb-e762-49f5-a211-50d4d3e25cc3']","['843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd']",[],1
10e7b9fc-28f2-4291-8c15-0042fef65773,Offline and online evaluation of medical treatment decision strategies based on large scale electronic health registers,2016-01-01Z,2019-12-31Z,"['010103', '010104', '010199', '010102', '010106']","['dd4ac895-a358-4c45-9802-96f16437d4e8', '0e372ef9-b178-4350-b169-2b8a6a475e9b']","['77a340c9-7679-4f7b-99d0-8c3e366ddce7', '77a340c9-7679-4f7b-99d0-8c3e366ddce7']",[],1
e8f006bb-5de2-40a8-969d-99197969979b,End User Development of Intelligible Internet of Things Objects and Applications ,2017-01-01Z,2020-12-31Z,"['010103', '010202', '010203', '010204', '010205', '010206', '010207', '010208', '010209']","['80fefe3d-a3e5-4756-8950-11247059491d', '01809df1-01f0-4361-bcda-8b763f56a4be', 'eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716']","['83c49bde-1d14-45a2-8ced-36a079096e62', '83c49bde-1d14-45a2-8ced-36a079096e62', '8a8db3ba-223e-41a2-ba11-d14cfb90431a']",[],1
6be37acd-a4cf-418d-a98c-96506ee3df97,Characterization of the infection and invasion of alphaherpesviruses in the respiratory and genital mucosae ,2019-10-01Z,2021-09-30Z,['04020115'],"['7d4527b5-7074-47a8-8677-ffae9c58e705', 'b6f7bd9c-7140-415f-b428-8b47a514d247']","['6cc5cf21-3993-4700-b404-266547b737cf', '6cc5cf21-3993-4700-b404-266547b737cf']",[],1
b341f0a3-e134-4796-872f-ddb7c45264af,Plus a Change Mixed Courts and their relevance to International Commercial Courts,2020-02-21Z,2026-02-21Z,"['05050214', '05050215']","['a895ade1-c3c1-4367-8dbe-62169576bbcf', '4063b696-afa6-42b4-8bb7-69d57b10e0ef']","['da14fbf2-a049-4201-a191-70f94798cfeb', '9584090f-262f-4eef-a81c-5307d8f80be9']",[],1
910879bb-7380-4871-9c2c-94321f176649,ActoBiotics for antigen specific intervention in type 1 diabetes mono and combination therapy ,2008-09-01Z,2014-07-17Z,"['030109', '030609', '030114', '030614']","['01c0fe09-cfd7-4570-b1c5-2e709738b6c7', '811e3360-aec4-45b7-a33f-a934cbccd0af', '7298b9cb-e762-49f5-a211-50d4d3e25cc3']","['843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd']",['e812ad28-1442-4669-9dad-fc199c136cc6'],1
a07bf746-ae6a-4fe7-97ac-24654aacbdcf,FabLab in the border region FabLab as a bridge between companies and educational institutions,2011-10-01Z,2014-09-30Z,"['0101', '0102', '0208']",['eb3c636c-f1a6-4ab6-8fdd-62dbbd37a716'],['83c49bde-1d14-45a2-8ced-36a079096e62'],[],1
1ef1081c-c309-456e-be7a-e38d3c56d984,Promotion of a healthy lifestyle in women with a history of gestational diabetes,2018-09-01Z,2022-12-31Z,"['030109', '030609']","['d25af9de-f7b4-4061-8bbe-113f998bc74e', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '73f13362-ac09-4b63-bc17-177f2dd7af66', '82cb09bf-aca7-4d91-b34c-e9e16ea35d30']","['f86ab9e1-574c-4521-a6c1-e10d77a2e495', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd']",[],1
472a49d7-c950-47f0-9135-6aa84b63c16b,Translational research oriented technology platform for single cell analysis,2020-05-01Z,2024-04-30Z,['03060210'],"['17393323-5769-49be-a8ec-9df1e24e6436', '035f6428-2d4f-41a0-aba9-5dcd943b985a', 'a5047f43-9bb4-4574-8717-942d187170f3', '8679c94a-7fe6-480b-a454-2e039c8d3bd0', '64b05740-8f31-41bc-a1b9-ca07f2ad66b2', '7a36505e-59fc-4835-bb0f-7e31519a04a5', 'a59f1c20-f5cf-45cf-bf11-ce4a81e602fe', 'f156c410-d64f-4225-9da1-242c4a1cf631', '90c8f0bd-5599-4718-869c-89650b898455', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '635f8c22-b3b2-4241-aed5-b9a36b2e597e', 'f30cafa6-b4cf-440c-89d7-aa2bedf43860', 'd064a37b-954a-4eeb-bea9-41d5f5d779fb', '26a1ded1-c19b-4290-8275-310b9f9d3df2']","['f5af8a62-9241-49f1-bd56-a0aea67c9fce', '01e6ac2b-f96a-41a8-9902-4a26a355c1be', 'bd5a9007-405a-4a9e-90f5-c218b16ae8f2', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', 'f5af8a62-9241-49f1-bd56-a0aea67c9fce', '5605d649-ad6d-4fd0-a47c-470298a5d22f', 'f3aa00af-050f-4ac1-a050-2080ddefd9f3', '5e9b2f80-49c2-4ca3-b369-e072b97821e9', 'c6c4864b-fed2-46c6-bbc4-c9dff4d2dce9', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', '03313f06-3241-49b2-9883-05f1c5211b14', 'bd5a9007-405a-4a9e-90f5-c218b16ae8f2', '4432f16e-28ff-402b-8880-433a87761c48', 'c1488dbe-1f72-4548-9799-32301dfedd40']",[],1
a4504a75-5947-47c9-b160-cd3ec3abcc6b,Interdisciplinary Database on International Political Economic and Legal Development,2008-10-20Z,2015-04-19Z,"['050201', '050204', '050205', '050209', '050210']","['cea9fd43-3c2d-4646-8946-09e8b9d0be20', '354015ad-7cdc-4e95-ba83-2d2d0d81267a', '4fff47d5-7f7f-4d36-a749-01ffa38fcff9', 'ffb40d54-fd3d-4a1c-9dd9-9e55fa5ebfe1', '256cf5e5-2173-47bc-aed6-d8d7b6634c3c', '6d476b34-08dd-4a4c-a845-be703f1e237f', '4fba501c-9dbf-4cd1-993f-50928c064b83', '8d991f4d-1e5d-46e7-befa-a009b746cbaa']","['81be64dc-b97d-4618-9c2d-5ad860481f98', 'df52e67b-1ecf-418c-98db-b53be192a891', '81be64dc-b97d-4618-9c2d-5ad860481f98', 'd70abc41-e280-49f4-b301-25b5d1648741', 'ce61618b-6940-4421-8c2a-f9d45a393f91', '81087032-d03c-4748-bf9d-d43d9afe64d2', '81be64dc-b97d-4618-9c2d-5ad860481f98', '612605e0-ead6-4e3e-b258-8a10285564f1']",[],1
2ef11f4f-0045-4988-9f63-e16b9331237c,Pathogenetic processes for viral diseases of mammals,2016-01-01Z,2022-12-31Z,"['010607', '040201', '010601']",['b6f7bd9c-7140-415f-b428-8b47a514d247'],['6cc5cf21-3993-4700-b404-266547b737cf'],[],1
199b2246-f854-4287-892c-0d394445280a,The beta cell and the immune system in type 1 diabetes partners in crime developing new therapies in type 1 diabetes through better understanding of beta cell behaviour and use of novel immunomodulators ,2013-10-01Z,2018-09-30Z,"['030116', '030128', '030132', '030199', '030399', '030403', '030499', '030616', '030628', '030632', '030699', '039999']","['229df849-62a2-45f1-8755-615be6cf44e3', '84c69767-48d2-47f8-af8f-52917fba8dc3', '77f4617c-b160-49aa-a015-2fd18852b889', 'fdd920d0-991c-4709-b23b-6859158572c6', '7298b9cb-e762-49f5-a211-50d4d3e25cc3']","['843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', 'b62d44df-5e85-4d71-a302-8a23bebb8da6', '843bb2fb-e499-4e64-b7f7-20c646bb60bd']",[],1
cb9e2545-ab45-4520-9ce0-14f2048d5d5b,Role of posttranslational modifications in the generation of neo autoantigens in type 1 diabetes,2015-09-21Z,2019-09-21Z,"['030109', '030609']","['20defeaa-7bfe-4ff1-85b1-f2f9300a21fe', 'a9e276cd-19ef-4e04-a025-957f831508a3', '7298b9cb-e762-49f5-a211-50d4d3e25cc3', '17d72f48-bffc-4b55-a0d7-8c3a32bb4d20']","['843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd']",[],1
e4055a56-9daf-4838-9765-bb6b0dde4618,Robust state of the art 3 laser flow cytometer,2015-06-01Z,2017-05-31Z,"['030399', '030699', '030132', '040201', '030216', '040299', '030632', '030628', '030128', '030116', '030616', '030232', '039999', '010601', '030228', '030299', '049999', '030199', '030499', '030403']","['06e217ab-91ea-4be2-9a54-3a0df7cd61d5', 'b0a7ac4a-9e6e-468c-9dcd-eb8079a55fb8', '025886ce-fde9-4b38-824d-469104ff2fca', 'b6f7bd9c-7140-415f-b428-8b47a514d247']","['2ab3bce0-589c-4189-bcc5-c3c4fe88b6f8', '6cc5cf21-3993-4700-b404-266547b737cf', 'e59537c8-bc44-4b03-a307-c078ffc80164', '6cc5cf21-3993-4700-b404-266547b737cf']",[],1
399d5d6d-928a-45d4-91f0-6235c49f0f16,Private Sector Development ,2019-01-01Z,2020-04-30Z,['05050215'],"['8d991f4d-1e5d-46e7-befa-a009b746cbaa', 'a8e7aa8b-7bb5-4519-b019-01c99134523c', 'ddae77b7-b59c-41af-978b-75e345501c50', '78694ec4-b096-4330-a5ba-72a634a3e873']","['612605e0-ead6-4e3e-b258-8a10285564f1', 'a4fa9f04-7458-4b0b-bbce-f184b253499d', '9a0c5f0d-15f5-4a2b-9127-49407963c10f', '0b80bc7a-ea97-457b-a25b-366a1779c4ce']",[],1
5f99430d-2d38-4831-a334-2d9ab777c363,Impact of stromal cells of different lymphoid tissues on the replication of feline immunodeficiency virus in monocytic cells and T lymphocytes,2015-10-15Z,2016-10-03Z,"['010608', '030216', '030620', '030120', '010611', '030616', '030116']","['bf9692e1-40e5-416d-82c8-1b496ddf537e', 'b6f7bd9c-7140-415f-b428-8b47a514d247']","['6cc5cf21-3993-4700-b404-266547b737cf', '6cc5cf21-3993-4700-b404-266547b737cf']",[],1
5bfc0b67-9e4e-4d80-a6c5-5d84bf64c2f7,Entry process of porcine arterivirus in macrophages and link with virulence pathogenicity,2015-03-01Z,2017-02-28Z,"['030220', '030128', '030699', '030114', '030616', '030199', '030299', '039999', '030116', '030632', '030228', '030132', '030628', '030499', '030614', '030214', '030232', '030216', '030399', '030403']","['b6f7bd9c-7140-415f-b428-8b47a514d247', 'c6c9a0cb-e21a-47f1-996a-b0bedfcd7df5']","['6cc5cf21-3993-4700-b404-266547b737cf', '6cc5cf21-3993-4700-b404-266547b737cf']",[],1
8bc82215-e8da-468c-8321-9b8aca156e27,Role of citrullination in the generation of autoantigens in Type 1 Diabetes ,2018-03-01Z,2021-02-28Z,"['030116', '030616', '010611']","['20defeaa-7bfe-4ff1-85b1-f2f9300a21fe', '7298b9cb-e762-49f5-a211-50d4d3e25cc3']","['843bb2fb-e499-4e64-b7f7-20c646bb60bd', '843bb2fb-e499-4e64-b7f7-20c646bb60bd']",[],1
91126acc-75b1-4a16-897c-b0a06322e882,Automated glucose control at home for people with chronic disease,2019-01-01Z,2019-12-31Z,"['02060102', '03010902']",['7298b9cb-e762-49f5-a211-50d4d3e25cc3'],['843bb2fb-e499-4e64-b7f7-20c646bb60bd'],[],1
